CRN,Grade Code,Banner ID
14532,B,511289
14532,A,660959
14532,B,462982
14532,A,178059
14532,W,771382
14532,B,9953
14532,A,209452
14532,F,634092
14532,B,522777
14532,B,984655
14532,A,463342
14532,A,83957
14532,A,313974
14532,A,798237
14532,B,461691
14532,B,3534
14532,B,842006
14532,I,206198
14532,,466269
14532,B,563967
14532,A,546032
14532,A,575362
14532,B,151079
14532,A,387850
14532,B,148075
14532,A,720431
14532,B,502381
14532,A,624834
14532,A,760144
14532,A,572849
14532,A,814466
14532,C,439052
14532,C,897088
14532,B,764721
14532,A,337760
14532,C,643092
14532,B,640486
14532,B,6176
14532,B,434313
14532,C,966540
14532,A,201298
14532,A,406580
14532,B,475222
14532,A,309837
14532,B,472346
14532,C,984655
14533,A,872085
14533,A,598740
14533,B,726087
14533,A,18109
14533,B,877248
14533,B,274060
14533,B,768908
14533,A,828464
14533,C,561014
14533,C,895779
14533,A,538380
14533,A,991270
14533,,291973
14533,W,540289
14533,A,272554
14533,C,170471
14533,C,608726
14533,C,396531
14533,C,352176
14533,A,414561
14533,B,698190
14533,D,641196
14533,B,820022
14533,C,921721
14533,C,235848
14533,A,910066
14533,A,10531
14533,B,444776
14533,A,605559
14533,C,945500
14533,A,294469
14533,B,586886
14533,W,783507
14533,C,335318
14533,D,74170
14533,A,490667
14533,C,578786
14533,A,686177
14533,B,873125
14533,A,487818
14533,W,472398
14533,C,734538
14533,C,47787
14533,,174902
14533,D,247307
14533,B,213141
14533,D,866436
14533,B,616223
14533,B,270431
14533,C,678518
14533,W,234506
14533,A,424761
14533,W,98206
14533,B,702425
14533,W,530217
14533,W,93108
14533,B,107401
14533,C,790140
14533,W,861583
14533,C,761488
14533,W,635340
14533,F,755096
14533,D,493871
14533,W,168956
14533,F,398474
14533,F,335400
14533,B,525492
14533,D,35206
14533,C,921721
14533,W,568268
14533,B,427500
14533,F,60083
14533,C,757642
14533,B,640250
14533,F,932921
14533,B,104546
14533,W,704561
14533,B,465027
14533,W,758403
14533,C,714145
14533,C,799317
14533,W,150634
14533,W,884225
14533,D,145254
14533,C,629897
14533,F,876222
14533,D,868371
14533,C,939526
14533,W,535057
14533,B,749867
14533,C,342368
14533,W,321076
14533,D,698553
14533,B,574712
14533,,123407
14533,C,698122
14533,W,322474
14534,B,768908
14534,B,828464
14534,B,115309
14534,C,895779
14534,C,843104
14534,,866525
14534,B,440967
14534,B,761896
14534,B,170471
14534,,2778
14534,B,48782
14534,B,873700
14534,A,719569
14534,B,608726
14534,B,545361
14534,A,858459
14534,B,278461
14534,A,972328
14534,,984019
14534,A,327761
14534,C,80400
14534,B,64497
14534,W,616853
14534,F,921721
14534,C,699228
14534,C,456583
14534,C,983300
14534,,997527
14534,B,328661
14534,B,669624
14534,A,359079
14534,C,842006
14534,C,192075
14534,B,605559
14534,C,778021
14534,B,319462
14534,B,586497
14534,A,223382
14534,C,215901
14534,B,575362
14534,B,511803
14534,A,269924
14534,B,195556
14534,B,686177
14534,B,624834
14534,C,274947
14534,B,873125
14534,B,572849
14534,B,228614
14534,F,352234
14534,C,576907
14534,A,814466
14534,B,816051
14534,D,228614
14534,C,627307
14534,C,626598
14534,C,170471
14534,D,33430
14534,A,252666
14534,F,829763
14534,F,61372
14534,A,77857
14534,A,66420
14534,B,576868
14534,B,429574
14534,F,843625
14534,,650891
14534,A,140876
14534,D,245714
14534,A,750251
14534,B,976011
14534,C,701047
14534,C,867821
14534,B,323335
14534,B,806913
14534,C,77100
14534,C,555201
14534,B,40153
14534,B,757412
14534,B,190425
14534,,842209
14534,A,797407
14534,C,301474
14534,A,530575
14534,C,437949
14534,W,515578
14534,D,688652
14534,C,681980
14534,C,828041
14534,B,124240
14534,D,858080
14534,A,712804
14534,B,116603
14534,B,801705
14534,B,395977
14534,B,32389
14534,B,250196
14534,W,616853
14534,B,40479
14534,C,226976
14534,B,92352
14534,A,808546
14534,B,968930
14534,C,158916
14534,F,867567
14534,,101519
14534,C,529448
14534,C,23684
14534,B,858475
14534,A,877112
14534,D,915995
14534,F,770184
14534,D,640282
14534,,925584
14534,D,266257
14535,B,991338
14535,A,314413
14535,A,461691
14535,A,826089
14535,A,641950
14535,F,257707
14535,F,568533
14535,A,945931
14535,B,480528
14535,A,660959
14535,,636221
14535,B,953106
14535,I,677619
14535,B,713556
14535,W,771382
14535,A,209452
14535,C,393673
14535,A,851819
14535,A,431125
14535,D,523050
14535,A,758365
14535,B,359344
14535,B,829442
14535,B,867846
14535,W,813094
14535,D,370166
14535,D,877556
14535,W,739998
14535,,197018
14535,D,479357
14535,B,67445
14535,D,457447
14535,W,397156
14535,D,695762
14535,C,717129
14535,C,683130
14535,W,607456
14535,D,741166
14535,,614207
14535,B,392828
14535,,866819
14535,B,985433
14535,W,259597
14535,D,417766
14535,W,228985
14535,D,944356
14535,D,662011
14535,B,861382
14535,B,443108
14535,D,532308
14535,W,559825
14535,B,776436
14535,A,993541
14535,D,651284
14535,W,777857
14535,D,758823
14535,D,160646
14535,B,188796
14535,F,62523
14535,W,847896
14535,C,84397
14535,W,922806
14535,F,664921
14535,W,453360
14535,C,255771
14535,C,917211
14535,C,432430
14535,B,138803
14535,B,871220
14535,C,237262
14535,W,967276
14535,F,359709
14535,C,791665
14535,B,219372
14535,F,639740
14535,W,131567
14535,B,872989
14535,,414342
14535,W,871135
14535,W,336533
14535,A,399656
14535,W,207221
14535,A,387493
14535,F,184884
14536,W,989771
14536,B,543833
14536,A,877248
14536,B,828464
14536,B,657251
14536,C,288672
14536,A,424146
14536,,807701
14536,B,761896
14536,C,156284
14536,,688101
14536,A,379704
14536,C,983628
14536,C,279987
14536,A,165380
14536,B,202896
14536,A,660959
14536,A,545069
14536,B,850513
14536,A,963046
14536,B,64497
14536,B,892453
14536,A,418
14536,A,83957
14536,A,298522
14536,A,733206
14536,A,456583
14536,A,464538
14536,A,509157
14536,A,438082
14536,A,840173
14536,B,461691
14536,A,552332
14536,A,910066
14536,A,192075
14536,A,543260
14536,,724636
14536,A,605559
14536,A,230884
14536,A,643734
14536,A,719195
14536,A,319462
14536,A,626537
14536,B,543126
14536,A,607737
14536,B,623560
14536,B,411236
14536,A,232691
14536,A,397879
14536,A,980900
14536,A,326942
14536,A,152905
14536,B,870576
14536,,829442
14536,D,921566
14536,C,485291
14536,B,854747
14536,B,813543
14536,C,643331
14536,C,311610
14536,B,202666
14536,B,724910
14536,B,387599
14536,A,837149
14536,B,595213
14536,,31351
14536,C,267886
14536,,614207
14536,B,618941
14536,B,943343
14536,B,304935
14536,A,647594
14536,,985433
14536,C,189161
14536,C,671835
14536,B,421318
14536,B,910376
14536,,532708
14536,B,135877
14536,B,137357
14536,A,758428
14536,B,412579
14536,C,243396
14536,B,625767
14536,C,676890
14536,A,643882
14536,B,385425
14536,A,499736
14536,B,755008
14536,B,83137
14536,B,514582
14536,A,958708
14536,B,64227
14536,,922806
14536,A,202491
14536,A,487251
14536,C,178490
14536,B,379258
14536,B,436781
14536,A,649881
14536,B,405539
14536,B,718721
14536,B,820490
14536,C,709210
14536,A,384971
14536,C,150586
14536,D,855965
14537,A,991338
14537,,858716
14537,A,367233
14537,A,314413
14537,A,461691
14537,A,826089
14537,WF,211255
14537,A,991270
14537,A,945931
14537,,930531
14537,A,170471
14537,A,719569
14537,B,480528
14537,A,858459
14537,B,209452
14537,B,475222
14537,A,431125
14537,B,758365
14537,A,474126
14537,A,470098
14537,A,463342
14537,B,552640
14537,A,456583
14537,A,260248
14537,A,905948
14537,B,983300
14537,B,61826
14537,,997527
14537,B,316862
14537,B,380592
14537,W,461691
14537,,544396
14537,A,715101
14537,A,3534
14537,A,192075
14537,A,962859
14537,A,866399
14537,,799359
14537,W,586886
14537,,501522
14537,A,719195
14537,A,319462
14537,B,902911
14537,B,560671
14537,A,159691
14537,B,782125
14537,A,762517
14537,A,232691
14537,A,877274
14537,A,423733
14537,A,1391
14537,B,578786
14537,A,650055
14537,A,588130
14537,B,326942
14537,A,760144
14537,W,298589
14537,W,523884
14537,A,773842
14537,B,896163
14537,B,558520
14537,C,84953
14537,C,660180
14537,C,996098
14537,F,674344
14537,C,714482
14537,C,532222
14537,,417766
14537,C,672187
14537,A,193964
14537,B,302765
14537,F,836709
14537,C,532708
14537,C,416625
14537,D,792608
14537,A,554398
14537,C,212208
14537,B,333425
14537,A,268843
14537,C,749658
14537,A,49420
14537,A,268233
14537,W,651787
14537,W,204311
14537,B,121959
14537,C,148749
14537,A,295248
14537,B,222107
14537,C,907366
14537,,917211
14537,A,89350
14537,C,739338
14537,C,307315
14537,C,861678
14538,C,456044
14538,C,159838
14538,B,873791
14538,D,186464
14538,D,664987
14538,B,329953
14538,C,643092
14538,C,640486
14538,,286553
14538,F,284345
14538,C,486968
14538,,2778
14538,B,640995
14538,C,974549
14538,B,405810
14538,D,304498
14538,A,972328
14538,B,6176
14538,A,123427
14538,A,473979
14538,A,61336
14538,B,721637
14538,A,657638
14538,A,502569
14538,B,148397
14538,A,424530
14538,A,728600
14538,B,693377
14538,A,686479
14538,C,652495
14538,A,172651
14538,A,943130
14538,C,151272
14538,A,796693
14538,A,455920
14538,A,781274
14538,A,198696
14538,C,238944
14538,B,857924
14539,A,542266
14539,A,479177
14539,C,764721
14539,C,925444
14539,A,329953
14539,B,472346
14539,,866525
14539,A,640486
14539,D,211255
14539,,813543
14539,A,856798
14539,A,897088
14539,B,752765
14539,,930531
14539,B,47320
14539,W,943046
14539,B,899987
14539,D,801961
14539,,2778
14539,B,185090
14539,B,614686
14539,B,353289
14539,C,673252
14539,B,800972
14539,C,737869
14539,B,436599
14539,D,167163
14539,A,851819
14539,B,6176
14539,A,231774
14539,A,879340
14539,A,240572
14539,A,327761
14539,B,63485
14539,B,80400
14539,A,304252
14539,,133576
14539,A,434313
14539,B,774178
14539,B,820022
14539,B,475278
14539,D,411364
14539,B,892453
14539,A,778269
14539,B,298522
14539,,733206
14539,A,892851
14539,A,564224
14539,B,773600
14539,C,840173
14539,A,360642
14539,C,10322
14539,B,332692
14539,B,692937
14539,A,3534
14539,B,714588
14539,B,179527
14539,A,258109
14539,B,605559
14539,B,758740
14539,A,921374
14539,A,579011
14539,B,575362
14539,B,151079
14539,A,832543
14539,B,198425
14539,B,497921
14539,A,720431
14539,C,578786
14539,A,686177
14539,C,502381
14539,A,624834
14539,A,17156
14539,B,621882
14539,C,326942
14539,B,879340
14539,A,509702
14539,A,760144
14539,A,572849
14539,C,350484
14539,A,580503
14539,,958312
14539,A,814466
14539,C,432166
14539,C,919912
14539,,877556
14539,D,100701
14539,B,378585
14539,F,351949
14539,D,10904
14539,F,861190
14539,F,866819
14539,C,374851
14539,,662011
14539,,861382
14539,B,328155
14539,D,502482
14539,C,610977
14539,W,922058
14539,,479468
14539,,219372
14539,D,465085
14539,F,533167
14539,W,378286
14540,B,620105
14540,B,764721
14540,A,845725
14540,C,235257
14540,B,966540
14540,B,925444
14540,B,472346
14540,B,52219
14540,W,28766
14540,B,272513
14540,W,907423
14540,A,749083
14540,B,801961
14540,A,62929
14540,A,270998
14540,A,49362
14540,A,382074
14540,D,984655
14540,A,493097
14540,B,593555
14540,B,328593
14540,B,674755
14540,W,957411
14540,B,632549
14540,C,615145
14540,B,225842
14540,C,145434
14540,B,473979
14540,B,317605
14540,B,587021
14540,B,352749
14540,D,91322
14540,A,40025
14540,B,721637
14540,B,148397
14540,C,616789
14540,B,424530
14540,B,932200
14540,B,693377
14540,C,370166
14540,,197018
14540,B,392828
14540,,866819
14540,W,259597
14540,W,228985
14540,C,944356
14540,C,532308
14540,B,776436
14540,A,993541
14540,C,651284
14540,W,777857
14540,B,758823
14540,B,160646
14540,B,188796
14540,,62523
14540,C,84397
14540,W,922806
14540,F,664921
14540,C,432430
14540,A,871220
14540,C,359709
14540,C,639740
14540,W,131567
14540,A,872989
14540,,414342
14540,W,871135
14540,W,336533
14541,A,542266
14541,C,311056
14541,I,337760
14541,C,439052
14541,A,329953
14541,A,643092
14541,A,818038
14541,A,752765
14541,A,185090
14541,A,800972
14541,A,436599
14541,B,653845
14541,B,851819
14541,B,6176
14541,,133576
14541,A,434313
14541,A,774178
14541,A,741428
14541,A,686675
14541,A,211810
14541,A,317480
14541,A,313974
14541,A,260248
14541,A,905948
14541,A,449379
14541,B,161729
14541,A,505574
14541,B,355480
14541,A,218406
14541,A,849411
14541,A,850143
14541,A,644584
14541,A,669624
14541,A,813591
14541,A,183842
14541,B,51206
14541,D,329496
14541,C,903516
14541,B,145304
14541,,27416
14541,B,279450
14541,A,487578
14541,A,828672
14541,A,451467
14541,A,223382
14541,B,966749
14541,A,128776
14541,A,195556
14541,A,806663
14541,A,650055
14541,A,410064
14541,B,509964
14541,A,322575
14541,B,551523
14541,A,867846
14541,W,813094
14541,W,739998
14541,C,479357
14541,W,397156
14541,C,695762
14541,B,683130
14541,W,607456
14541,C,741166
14541,,614207
14541,D,662011
14541,B,443108
14541,W,559825
14541,B,62523
14541,W,847896
14541,W,453360
14541,B,255771
14541,B,138803
14541,C,237262
14541,W,967276
14541,B,791665
14541,A,399656
14541,W,207221
14541,A,387493
14542,B,231909
14542,C,439052
14542,A,201298
14542,A,570002
14542,,996412
14542,A,52219
14542,A,370171
14542,A,897088
14542,B,272513
14542,B,899987
14542,A,749083
14542,B,901174
14542,C,296888
14542,C,931330
14542,B,545361
14542,B,186508
14542,B,737869
14542,B,462812
14542,W,594525
14542,A,707133
14542,,831475
14542,A,190833
14542,W,984655
14542,F,231379
14542,B,396391
14542,A,266282
14542,B,873866
14542,A,273767
14542,,525208
14542,,905948
14542,A,564224
14542,A,360642
14542,W,108507
14542,A,433223
14542,,206198
14542,,56263
14542,,737570
14542,,274947
14542,A,652495
14542,B,854747
14542,A,837149
14542,C,896163
14542,A,943130
14542,A,84953
14542,B,714482
14542,A,647594
14542,C,671835
14542,A,193964
14542,A,796693
14542,A,554398
14542,A,643882
14542,A,268233
14542,W,651787
14542,A,202491
14542,A,649881
14542,B,718721
14542,B,307315
14543,A,542266
14543,C,925444
14543,B,472346
14543,A,818038
14543,F,211255
14543,B,856798
14543,B,286553
14543,B,395109
14543,B,801961
14543,,642572
14543,B,353289
14543,A,800972
14543,A,49362
14543,A,186435
14543,A,231774
14543,B,588078
14543,B,273767
14543,A,470098
14543,A,24648
14543,D,983300
14543,A,850143
14543,A,827099
14543,A,337089
14543,A,337089
14543,A,433223
14543,,669624
14543,D,329496
14543,A,166225
14543,D,208785
14543,A,737570
14543,A,319462
14543,A,451467
14543,A,546032
14543,A,446016
14543,C,790716
14543,B,606878
14543,A,981787
14543,A,195556
14543,A,650831
14543,A,397879
14543,A,744043
14543,A,97348
14543,WF,941235
14543,W,523884
14543,A,172651
14543,A,773842
14543,,861190
14543,B,421318
14543,B,910376
14543,A,672187
14543,B,137357
14543,A,416625
14543,B,792608
14543,A,455920
14543,A,781274
14543,A,268843
14543,A,198696
14543,B,825445
14543,A,148749
14543,,922806
14543,A,295248
14543,A,222107
14543,B,907366
14543,A,861678
14544,A,52219
14544,B,284345
14544,A,873866
14544,IP,615145
14544,D,145434
14544,C,91322
14544,A,76714
14544,A,432166
14544,C,485291
14544,B,724910
14544,B,595213
14544,C,10904
14544,B,660180
14544,A,996098
14544,A,618941
14544,,985433
14544,,374851
14544,,417766
14544,B,151272
14544,B,836709
14544,B,243396
14544,B,333425
14544,B,820490
14544,,861678
14544,,378286
14545,A,406580
14545,A,201298
14545,B,855272
14545,A,329953
14545,A,309837
14545,A,421990
14545,C,284345
14545,B,791597
14545,B,671678
14545,B,405810
14545,B,186508
14545,A,800972
14545,A,436599
14545,B,851819
14545,A,231774
14545,A,434313
14545,B,273767
14545,B,474126
14545,B,470098
14545,A,827522
14545,B,681944
14545,B,260248
14545,C,411807
14545,B,108507
14545,B,897088
14545,A,433223
14545,B,669624
14545,B,138803
14545,C,282450
14545,B,56263
14545,A,866399
14545,A,451467
14545,B,446016
14545,C,790716
14545,B,1391
14545,B,269924
14545,C,578786
14545,B,195556
14545,B,228614
14546,C,439052
14546,C,966540
14546,B,746003
14546,,642572
14546,B,852782
14546,C,287415
14546,A,123256
14546,B,653614
14546,C,699531
14546,A,184707
14546,A,664764
14546,A,699228
14546,A,60399
14546,B,813493
14546,A,311656
14546,A,987904
14546,A,97645
14546,A,294775
14546,A,751596
14546,B,11547
14546,A,841556
14546,A,974549
14546,B,678878
14546,A,233489
14546,B,408746
14546,B,195556
14546,B,333684
14546,A,734756
14546,A,35690
14546,A,322575
14546,A,732745
14546,B,643331
14546,B,202666
14546,B,387599
14546,A,558520
14546,C,267886
14546,B,861190
14546,B,674344
14546,B,532708
14546,A,135877
14546,A,758428
14546,A,49420
14546,A,385425
14546,W,204311
14546,B,857924
14546,A,610977
14546,B,436781
14546,A,89350
14546,A,405539
14546,B,709210
14546,W,378286
14547,A,948480
14547,C,692170
14547,D,311056
14547,A,337760
14547,WF,864460
14547,A,537917
14547,A,309837
14547,B,361467
14547,A,752765
14547,,930531
14547,A,432294
14547,A,479939
14547,A,185090
14547,A,789399
14547,A,436599
14547,B,25587
14547,B,240572
14547,A,327761
14547,B,984655
14547,B,774178
14547,,273767
14547,,827522
14547,,681944
14547,,411807
14547,,108507
14547,,669624
14547,,866399
14547,,451467
14547,,446016
14547,,790716
14547,,1391
14547,,269924
14547,,578786
14547,,195556
14547,,228614
14547,,829442
14547,C,921566
14547,A,813543
14547,,877556
14547,A,378585
14547,,614207
14547,A,304935
14547,C,866819
14547,,662011
14547,A,302765
14547,A,625767
14547,B,749658
14547,A,514582
14547,A,958708
14547,B,64227
14547,A,487251
14547,,917211
14547,C,379258
14547,W,922058
14547,,479468
14547,C,465085
14547,B,384971
14548,B,542266
14548,B,406580
14548,C,159838
14548,B,643092
14548,B,897088
14548,,930531
14548,A,395109
14548,C,886793
14548,C,899987
14548,A,974549
14548,W,405810
14548,A,800972
14548,A,851819
14548,A,231774
14548,C,342030
14548,,474126
14548,,470098
14548,,260248
14548,,897088
14548,,433223
14548,,138803
14548,,282450
14548,,56263
14548,C,919912
14548,B,100701
14548,,31351
14548,C,374851
14548,B,532222
14548,,861382
14548,B,328155
14548,B,502482
14548,B,412579
14548,B,676890
14548,C,238944
14548,A,121959
14548,A,499736
14548,B,755008
14548,B,83137
14548,B,178490
14548,B,739338
14548,,219372
14548,C,533167
14548,B,150586
14548,,855965
14549,A,456044
14549,D,159838
14549,C,764721
14549,C,186464
14549,C,845725
14549,C,664987
14549,B,201298
14549,C,966540
14549,D,28766
14549,B,272513
14549,B,671678
14549,C,907423
14549,A,14750
14549,C,121175
14549,B,640995
14549,C,62929
14549,B,123256
14549,B,186508
14549,C,304498
14549,C,648255
14549,B,474126
14549,A,475278
14549,B,681944
14549,A,464538
14549,B,905948
14549,W,983300
14549,C,61826
14549,A,850143
14549,,560970
14549,B,411807
14549,A,939241
14549,A,669624
14549,A,715101
14549,A,910066
14549,D,329496
14549,C,208785
14549,A,190577
14549,A,737570
14549,A,719195
14549,A,319462
14549,A,446016
14549,A,679476
14549,A,511803
14549,C,782125
14549,A,276685
14549,A,806663
14549,A,397879
14549,A,744043
14549,A,97348
14549,C,941235
14549,A,782803
14550,A,855272
14550,A,925444
14550,A,28766
14550,A,630022
14550,A,791597
14550,W,122556
14550,A,14750
14550,A,301674
14550,A,992072
14550,A,107060
14550,A,974549
14550,A,167163
14550,A,523050
14550,,795861
14550,C,288042
14550,C,45911
14550,W,750405
14550,C,758365
14550,B,16116
14550,A,115064
14550,B,729979
14550,C,729113
14550,B,846084
14550,B,242884
14550,B,773600
14550,A,264799
14550,B,648773
14550,B,725625
14550,B,632549
14550,A,381649
14550,B,352891
14550,A,342162
14550,B,638320
14550,A,197542
14550,,214442
14550,,243396
14550,B,337565
14550,C,924771
14550,D,467766
14550,B,807859
14550,B,855849
14550,A,56263
14550,B,648591
14550,B,159135
14550,A,41178
14550,B,721637
14550,C,707767
14550,B,850659
14550,A,367101
14550,B,203234
14550,A,995893
14550,,969762
14550,B,326738
14550,I,425765
14550,B,589619
14550,F,330118
14550,A,553465
14550,B,879328
14550,F,855609
14550,C,760087
14550,F,86398
14550,A,372503
14550,,496986
14550,,245115
14550,B,226206
14550,A,119808
14550,A,851819
14550,B,696844
14550,B,406373
14550,A,800972
14550,B,6176
14550,A,627411
14550,A,241625
14550,,80400
14550,A,101525
14550,A,818038
14550,B,58605
14550,A,945931
14550,B,431125
14550,C,290921
14550,C,886793
14550,B,472346
14550,A,537917
14551,A,270998
14551,A,506805
14551,A,304498
14551,,135324
14551,A,479177
14551,A,74167
14551,A,716441
14551,IP,948480
14551,B,314413
14551,,80400
14551,A,858459
14551,B,981329
14551,IP,250196
14551,B,719569
14551,,845699
14552,A,948480
14552,C,159838
14552,B,439052
14552,F,864460
14552,A,967790
14552,B,486968
14552,A,563169
14552,B,14750
14552,B,318063
14552,C,107060
14552,B,852782
14552,A,462812
14552,,434313
14552,A,588078
14552,,19964
14552,A,272780
14552,A,263617
14552,W,885768
14552,A,284051
14552,W,755185
14552,B,215623
14552,W,246972
14552,A,296519
14552,A,117378
14552,A,148351
14552,A,251597
14552,A,120512
14552,A,532143
14552,A,960548
14552,A,200400
14552,B,727081
14552,W,525902
14552,W,56325
14552,B,52570
14552,A,752765
14552,C,895779
14553,B,687804
14553,B,45911
14553,B,16116
14553,A,155809
14553,A,19319
14553,A,45368
14553,A,560732
14553,A,630249
14553,A,807859
14553,B,855849
14553,A,863083
14553,A,367101
14553,B,203234
14553,A,269924
14553,B,997062
14553,A,372503
14553,B,390140
14553,W,186435
14553,A,209452
14553,A,641950
14553,A,538380
14553,B,431125
14553,C,290921
14553,A,899987
14553,D,311056
14554,B,922038
14554,A,852782
14554,,19964
14554,,272780
14554,,263617
14554,,885768
14554,,284051
14554,,755185
14554,,215623
14554,,246972
14554,,296519
14554,,117378
14554,,148351
14554,,251597
14554,,120512
14554,,532143
14554,,960548
14554,,200400
14554,,727081
14554,,525902
14554,,56325
14554,,52570
14554,A,640995
14554,B,337760
14554,B,6176
14554,A,434313
14554,A,818038
14555,A,434313
14555,A,175429
14555,B,31568
14555,A,513951
14555,,885768
14555,B,550539
14555,A,267587
14555,,167163
14555,B,621927
14555,A,275898
14555,A,560142
14555,A,200400
14555,B,252396
14555,B,629394
14555,A,52570
14555,C,170471
14555,B,953106
14555,W,9953
14555,A,644006
14555,B,115309
14555,B,545361
14555,B,440967
14555,B,174409
14555,B,826089
14555,B,6176
14555,A,991270
14555,A,963046
14555,A,538380
14555,A,431125
14555,B,568533
14555,B,924473
14555,B,480528
14555,B,366973
14555,A,872085
14555,A,509579
14556,B,270998
14556,C,498307
14556,B,947128
14556,B,19319
14556,B,659014
14556,C,19450
14556,F,435661
14556,D,966749
14556,C,425765
14556,B,833007
14556,A,688440
14556,A,407353
14556,A,592176
14556,B,314413
14556,B,991338
14556,B,209452
14556,B,758365
14556,B,660959
14556,A,858459
14556,A,726087
14556,C,290921
14556,W,608726
14556,B,311056
14556,A,537917
14556,B,984655
14557,A,749083
14557,W,885768
14557,A,748173
14557,,167163
14557,A,525927
14557,B,148351
14557,A,221783
14557,B,856798
14557,A,851819
14557,C,653845
14557,B,25587
14557,B,186435
14557,B,185090
14557,B,774178
14557,C,800858
14557,A,436599
14557,,231909
14557,A,475222
14557,C,746003
14557,A,395109
14557,B,240572
14557,A,324438
14557,A,309837
14557,C,311056
14557,A,789399
14558,A,620105
14558,A,456044
14558,B,873791
14558,B,186464
14558,C,845725
14558,C,235257
14558,B,664987
14558,B,791597
14558,B,934422
14558,B,486968
14558,A,563169
14558,A,671678
14558,C,907423
14558,B,640995
14558,A,318063
14558,A,49362
14558,B,304498
14558,C,325654
14558,B,382074
14558,A,593555
14558,,135324
14558,A,397877
14558,A,479177
14558,A,74167
14558,A,716441
14558,A,31708
14558,B,784385
14558,B,629394
14558,A,851819
14558,A,764721
14558,A,272513
14558,A,614973
14558,A,818038
14558,A,752765
14558,A,991270
14558,A,132577
14558,A,284345
14558,A,231774
14558,A,329953
14558,A,493097
14558,A,677619
14559,B,620105
14559,C,845725
14559,B,791597
14559,B,934422
14559,B,671678
14559,C,121175
14559,C,62929
14559,B,922038
14559,D,325654
14559,B,493097
14559,B,593555
14559,A,947128
14559,C,155809
14559,A,45368
14559,A,560630
14559,C,560732
14559,I,75959
14559,D,264497
14559,B,732626
14559,A,19450
14559,D,628246
14559,B,523292
14559,A,966749
14559,A,425765
14559,A,959545
14559,B,747552
14559,B,833007
14559,B,466751
14559,B,372503
14559,A,688440
14559,,393673
14559,D,982768
14559,B,916025
14559,B,925444
14560,,855272
14560,,135324
14560,A,397877
14560,A,479177
14560,A,381490
14560,A,536978
14560,B,74167
14560,A,200400
14560,A,716441
14560,W,525902
14560,A,228614
14560,B,653845
14560,A,272513
14560,A,800972
14560,B,436599
14560,B,746003
14560,C,568533
14560,B,186508
14560,B,462231
14561,A,947128
14561,C,599462
14561,A,19319
14561,A,659014
14561,A,560630
14561,A,630249
14561,A,732626
14561,A,19450
14561,C,628246
14561,A,435661
14561,A,966749
14561,B,424530
14561,A,372503
14561,A,390140
14561,C,982768
14562,B,749083
14562,B,746003
14562,A,270998
14562,A,318063
14562,B,107060
14562,C,353289
14562,C,852782
14562,B,462812
14562,F,325654
14562,A,947128
14562,B,773600
14562,A,207510
14562,A,659014
14562,B,75959
14562,A,954725
14562,B,264497
14562,A,56263
14562,B,650030
14562,,696309
14562,A,995893
14562,B,741332
14562,,176683
14562,A,959545
14562,A,833007
14562,A,370728
14562,A,688440
14563,B,974491
14563,,471850
14563,W,785046
14563,B,768908
14563,C,828464
14563,B,868047
14563,B,324438
14563,B,48782
14563,W,527787
14563,C,713556
14563,A,278461
14563,A,397877
14563,A,748173
14563,A,783130
14563,W,246972
14563,A,536978
14563,A,723355
14563,A,221783
14563,A,31708
14563,A,784385
14563,B,284345
14564,C,167985
14564,C,324438
14564,B,646339
14564,A,798300
14564,C,26035
14564,B,421329
14564,A,774864
14564,,19964
14564,A,272780
14564,A,263617
14564,W,885768
14564,A,284051
14564,W,755185
14564,A,215623
14564,W,246972
14564,A,296519
14564,,167163
14564,A,117378
14564,A,148351
14564,A,251597
14564,A,120512
14564,A,532143
14564,A,960548
14564,A,200400
14564,A,727081
14564,W,525902
14564,W,56325
14564,A,52570
14564,B,439052
14564,B,948480
14565,B,367233
14565,C,873791
14565,C,167985
14565,B,962806
14565,A,324438
14565,B,791597
14565,A,357990
14565,B,486968
14565,A,646339
14565,A,798300
14565,A,640995
14565,C,26035
14565,B,421329
14565,B,974549
14565,B,849494
14565,F,700410
14565,A,295821
14565,B,593555
14565,A,560630
14565,A,732626
14565,A,19450
14565,A,959545
14565,A,746003
14566,C,167985
14566,C,324438
14566,A,646339
14566,A,798300
14566,C,26035
14566,A,421329
14566,A,774864
14566,,19964
14566,A,272780
14566,A,263617
14566,A,284051
14566,W,755185
14566,A,215623
14566,A,296519
14566,A,117378
14566,A,723355
14566,,522817
14566,A,251597
14566,A,687353
14566,A,120512
14566,A,532143
14566,,924234
14566,A,960548
14566,A,727081
14566,W,56325
14566,,528349
14566,A,851819
14566,A,159838
14566,B,121175
14566,A,897088
14566,A,764721
14566,A,272513
14566,A,966540
14566,A,201298
14566,A,190833
14566,B,52219
14566,A,14750
14566,A,801961
14566,A,974549
14566,A,123256
14566,A,186508
14566,A,493097
14566,A,899987
14566,A,62929
14566,A,984655
14567,B,989771
14567,D,186464
14567,C,41605
14567,B,421329
14567,C,713556
14567,A,774864
14567,A,725019
14567,A,560630
14567,B,732626
14567,B,19450
14567,A,959545
14567,B,563169
14567,D,897088
14567,B,764721
14567,B,640995
14567,C,643092
14567,B,14750
14567,B,974549
14567,C,186508
14567,B,231774
14567,A,379704
14568,B,367233
14568,B,962806
